trip_status,ride_hailing_app,customer,trip_type,trip_type_dummy,driver_gender,driver_gender_dummy,country,rub_usd_exchange_rate,price_rub,price_usd,distance_kms,temperature_value,precipitation,precipitation_dummy,price_per_kms_usd,trip_time,trip_time_minutes,time_of_day,Time_of_day_disc,city,If_city_SP
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.21,322,4.94,12.05,18,none,1,0.409958506,0.008599537,12, 02:58PM,14,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,65.21,424,6.5,17.11,18,none,1,0.379894798,0.008611111,12, 02:59PM,14,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.21,129,1.98,3.01,19,none,1,0.657807309,0.008657407,12, 03:02PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.59,165,2.52,4.22,18,none,1,0.597156398,0.008657407,12, 03:05PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.79,140,2.16,3.7,15,none,1,0.583783784,0.008726852,12, 03:18PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.79,241,3.72,8.16,18,rain,0,0.455882353,0.00875,12, 03:21PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.75,257,3.85,5.09,14,none,1,0.756385069,0.008784722,12, 03:21PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.79,332,4.97,6.73,16,none,1,0.738484398,0.008819444,12, 03:26PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.04,379,5.74,20.68,15,none,1,0.277562863,0.008842593,12, 03:33PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.04,387,5.86,15.98,16,none,1,0.366708385,0.008888889,12, 03:38PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.1,81,1.23,1.85,16,none,1,0.664864865,0.008946759,12, 03:39PM,15,Saint Petersburg,1
Cancelled,Uber,stantyan,uberX,1,Male,1,Russia,66.42,165,2.48,0.93,23,none,1,2.666666667,0.009027778,13, 03:40PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.7,114,1.76,3.38,16,none,1,0.520710059,0.009039352,13, 03:43PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.7,235,3.63,10.11,13,none,1,0.359050445,0.009097222,13, 03:50PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.37,271,4.15,10.17,10,rain,0,0.40806293,0.009097222,13, 03:53PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.37,142,2.17,4.6,13,rain,0,0.47173913,0.009143519,13, 03:53PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.37,209,3.2,9.96,9,none,1,0.321285141,0.009155093,13, 03:57PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.57,226,3.45,10.53,8,none,1,0.327635328,0.009166667,13, 03:57PM,15,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.53,253,3.86,11.6,22,none,1,0.332758621,0.009178241,13, 04:03PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.73,329,5.01,13.31,19,rain,0,0.376408715,0.009201389,13, 04:04PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.78,400,6.17,13.6,20,rain,0,0.453676471,0.009201389,13, 04:04PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.78,265,4.09,12.34,18,rain,0,0.331442464,0.009224537,13, 04:05PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.57,86,1.33,1.46,15,rain,0,0.910958904,0.009293981,13, 04:06PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.27,243,3.78,10.8,20,rain,0,0.35,0.009328704,13, 04:08PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.68,137,2.09,4.51,22,none,1,0.463414634,0.009363426,13, 04:08PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.68,188,2.86,5.05,23,none,1,0.566336634,0.009375,13, 04:11PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.68,117,1.78,3.93,22,none,1,0.452926209,0.009409722,13, 04:19PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.84,214,3.35,7.23,17,none,1,0.463347165,0.009409722,13, 04:37PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.95,147,2.3,4.7,16,none,1,0.489361702,0.009456019,13, 04:39AM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,64.85,302,4.66,14.24,20,none,1,0.327247191,0.009456019,13, 04:40PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.85,135,2.08,3.51,22,none,1,0.592592593,0.009490741,13, 04:43PM,16,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.85,286,4.41,12.33,22,none,1,0.357664234,0.009560185,13, 04:49PM,16,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,66.05,174,2.63,23.7,22,none,1,7.341772152,0.00962963,13, 04:52PM,16,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,66.05,149,2.26,3.74,21,none,1,39.83957219,0.009675926,14, 04:56PM,16,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,66.05,349,5.28,9.54,21,none,1,36.58280922,0.009768519,14, 05:00PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,67,170,2.54,2.77,20,none,1,0.916967509,0.009780093,14, 05:06PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,67,148,2.21,2.64,20,rain,0,0.837121212,0.009803241,14, 05:10PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,66.83,114,1.71,3.38,21,rain,0,0.50591716,0.009803241,14, 05:11PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.68,186,2.83,4.92,21,none,1,0.575203252,0.009826389,14, 05:13PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.72,607,9.38,37.16,22,none,1,0.252421959,0.009872685,14, 05:16PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.69,180,2.78,5.89,21,none,1,0.471986418,0.009895833,14, 05:19PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.46,159,2.47,4.88,17,none,1,0.506147541,0.009907407,14, 05:20PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.46,284,4.41,7,15,none,1,0.63,0.00994213,14, 05:33PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,64.22,431,6.71,12.47,14,none,1,0.538091419,0.009953704,14, 05:42PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.77,109,1.68,2.57,16,none,1,0.653696498,0.009965278,14, 05:43PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.73,334,5.16,10.33,18,none,1,0.499515973,0.01,14, 05:44PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.73,140,2.16,3.22,18,none,1,0.670807453,0.010011574,14, 05:44PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberBEAUTY,0,Male,1,Russia,65.28,200,3.06,0.01,12,rain,0,20000,0.010046296,14, 05:47PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.67,87,1.37,1.64,12,none,1,0.835365854,0.010046296,14, 05:47PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.67,97,1.52,1.79,11,none,1,0.849162011,0.01005787,14, 05:56PM,17,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.08,143,2.23,4.33,9,none,1,0.515011547,0.010081019,14, 05:58PM,17,Saint Petersburg,1
Cancelled,Uber,stantyan,uberX,1,Male,1,Russia,64.08,85.5,1.33,0.02,9,rain,0,66.5,0.010081019,14, 06:05PM,18,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.08,224.22,3.5,4.3,9,rain,0,0.813953488,0.010104167,14, 06:13PM,18,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.08,299.74,4.68,10.78,10,rain,0,0.434137291,0.010138889,14, 06:18PM,18,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.08,348.32,5.44,13.49,11,rain,0,0.403261675,0.010173611,14, 06:18PM,18,Saint Petersburg,1
Completed,Gett,stantyan,Comfort,0,Male,1,Russia,64.08,306,4.78,9.27,12,rain,0,33.00970874,0.010185185,14, 06:36PM,18,Saint Petersburg,1
Completed,Gett,stantyan,Comfort,0,Male,1,Russia,64.08,306,4.78,7.84,10,none,1,39.03061224,0.010196759,14, 06:39PM,18,Saint Petersburg,1
Completed,Gett,stantyan,Comfort,0,Male,1,Russia,64.06,482,7.52,17.13,12,none,1,28.13776999,0.010208333,14, 07:11PM,19,Saint Petersburg,1
Completed,Gett,stantyan,Comfort,0,Male,1,Russia,64.06,418,6.52,12.89,12,none,1,32.42823894,0.010219907,14, 07:16PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.92,246.99,3.86,9.16,10,none,1,0.42139738,0.010219907,14, 07:28PM,19,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,63.92,399,6.24,11.78,12,none,1,33.87096774,0.010243056,14, 07:29PM,19,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,63.92,324,5.07,10.66,13,none,1,30.39399625,0.010266204,14, 07:33PM,19,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,63.92,374,5.85,12.84,13,none,1,29.12772586,0.010289352,14, 07:33PM,19,Saint Petersburg,1
Completed,Gett,stantyan,Comfort,0,Male,1,Russia,63.11,190,3.01,4.88,10,none,1,38.93442623,0.0103125,14, 07:38PM,19,Saint Petersburg,1
Completed,Gett,stantyan,Business,0,Male,1,Russia,63.11,419,6.64,7.6,11,none,1,55.13157895,0.010324074,14, 07:44PM,19,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,62.87,336,5.34,10.56,14,rain,0,31.81818182,0.010335648,14, 07:46PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.87,308.71,4.91,10.85,15,rain,0,0.452534562,0.010358796,15, 07:47PM,19,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,62.87,336,5.34,10.71,14,rain,0,31.37254902,0.010428241,15, 07:48PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.87,149.1,2.37,3.73,14,rain,0,0.63538874,0.010474537,15, 07:52PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.87,216.19,3.44,8.18,13,rain,0,0.420537897,0.010486111,15, 07:54PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.23,143.18,2.3,4.86,7,none,1,0.473251029,0.010486111,15, 07:59PM,19,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.23,194.03,3.12,6.12,7,none,1,0.509803922,0.010543981,15, 08:14PM,20,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,62.06,284,4.58,7.63,6,none,1,37.2214941,0.010555556,15, 08:20PM,20,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,62.06,128,2.06,3.44,7,none,1,37.20930233,0.010578704,15, 08:21PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.92,262.6,4.17,10.3,4,none,1,0.404854369,0.010613426,15, 08:22AM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.92,282.13,4.48,10.75,5,rain,0,0.416744186,0.010636574,15, 08:22PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.77,178.12,2.84,6.05,4,none,1,0.469421488,0.010636574,15, 08:22PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.77,172.96,2.76,5.92,4,none,1,0.466216216,0.010694444,15, 08:23PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.29,230.5,3.7,10.04,3,none,1,0.368525896,0.010729167,15, 08:30PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.48,122.42,1.96,2.59,3,none,1,0.756756757,0.010740741,15, 08:31PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.22,277.06,4.45,14.26,2,none,1,0.312061711,0.010740741,15, 08:33PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.8,241.09,3.84,10.77,0,none,1,0.356545961,0.010763889,15, 08:33PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.8,400.5,6.38,14.97,1,none,1,0.426185705,0.010787037,15, 08:44PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.71,438.42,6.99,14.5,4,rain,0,0.482068966,0.010810185,15, 08:45PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.9,243,3.86,10.8,5,rain,0,0.357407407,0.010810185,15, 08:50PM,20,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.33,314.21,4.96,10.88,0,none,1,0.455882353,0.010844907,15, 08:59PM,20,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,63.33,570,9,22.63,0,none,1,25.1878038,0.010856481,15, 09:08PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.57,167.77,2.64,5.76,-3,none,1,0.458333333,0.01087963,15, 09:08PM,21,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,63.6,336,5.28,10.04,-2,none,1,33.46613546,0.01087963,15, 09:12PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.78,376.32,5.9,10.43,-7,snow,0,0.565675935,0.010891204,15, 09:15PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.64,231.75,3.64,7.24,-5,none,1,0.502762431,0.010891204,15, 09:16PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.83,373.07,5.67,10.49,-3,none,1,0.540514776,0.010914352,15, 09:20PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,64.97,266.37,4.1,10.4,0,snow,0,0.394230769,0.0109375,15, 09:23PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.73,155.43,2.44,5.94,1,none,1,0.410774411,0.010960648,15, 09:29PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,63.73,237.54,3.73,8.16,1,none,1,0.457107843,0.010972222,15, 09:36PM,21,Saint Petersburg,1
Cancelled,Uber,stantyan,uberBLACK,0,Male,1,Russia,64.9,661.5,10.19,8.11,1,snow,0,81.56596794,0.011018519,15, 09:36PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,148.7,2.29,5.13,1,none,1,0.446393762,0.011041667,15, 09:36PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,107.29,1.65,2.25,0,none,1,0.733333333,0.011053241,16, 09:39PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,148.1,2.28,4.15,0,none,1,0.54939759,0.011099537,16, 09:39PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,245.64,3.78,4.73,0,none,1,0.799154334,0.011122685,16, 09:40PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,471.62,7.27,13.08,0,none,1,0.555810398,0.011145833,16, 09:44PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberBLACK,0,Male,1,Russia,64.9,410.28,6.32,4.46,2,none,1,91.99103139,0.011157407,16, 09:47PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,175.15,2.7,5.79,2,none,1,0.466321244,0.011157407,16, 09:48PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,134.65,2.07,4.2,-1,snow,0,0.492857143,0.011180556,16, 09:48PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,176.07,2.71,4.51,-2,none,1,0.600886918,0.011215278,16, 09:49PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,64.9,190.7,2.94,5.99,-2,none,1,0.49081803,0.011261574,16, 09:50PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.9,305.43,4.71,12.38,-2,none,1,0.380452342,0.011273148,16, 09:59PM,21,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.82,128.29,1.98,3.32,-6,none,1,0.596385542,0.011273148,16, 1:02PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.82,264.64,4.08,7.63,-6,none,1,0.534731324,0.01130787,16, 1:06PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.82,151.32,2.33,4.46,-6,none,1,0.522421525,0.011319444,16, 1:06PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberBLACK,0,Male,1,Russia,64.82,1468.05,22.65,20.41,-6,none,1,71.92797648,0.011319444,16, 1:09PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.17,113.97,1.75,2.46,-8,none,1,0.711382114,0.011319444,16, 1:09PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,65.17,184.31,2.83,3.73,-8,none,1,0.758713137,0.011331019,16, 1:14PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,64.24,120.27,1.87,2.56,-7,none,1,0.73046875,0.011331019,16, 1:15PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.9,234.54,3.85,10.7,-8,none,1,0.359813084,0.011331019,16, 1:20PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.9,345.63,5.68,13.1,-8,none,1,0.433587786,0.011342593,16, 1:23PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.62,146.22,2.41,2.32,-8,none,1,1.038793103,0.011342593,16, 1:23PM,13,Saint Petersburg,1
Cancelled,Uber,stantyan,uberX,1,Male,1,Russia,60.62,99,1.63,0.01,-7,none,1,163,0.011342593,16, 1:27PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.62,112.88,1.86,2.16,-7,none,1,0.861111111,0.011377315,16, 1:29PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.09,355.85,5.73,12.97,-5,none,1,0.441788743,0.011388889,16, 1:32PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberBLACK,0,Male,1,Russia,62.07,542.45,8.74,8.37,-2,none,1,64.8088411,0.011435185,16, 1:35PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.07,294.65,4.75,9.46,-1,none,1,0.502114165,0.011435185,16, 1:36PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,62.07,364.52,5.87,9.69,0,none,1,0.605779154,0.011458333,16, 1:37PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,61.91,326.98,5.28,14.44,0,none,1,0.36565097,0.011469907,16, 1:38PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,61.17,574,9.38,9.88,2,none,1,0.949392713,0.011481481,16, 1:39PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,61.17,355.42,5.81,12.3,3,none,1,0.472357724,0.01150463,16, 1:39PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,61.17,226,3.69,10.48,3,none,1,0.352099237,0.011527778,16, 1:44PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,61.17,253.61,4.15,5.49,2,rain,0,0.755919854,0.011550926,16, 1:45PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.51,166.71,2.76,2.38,-2,none,1,1.159663866,0.011550926,16, 1:48PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.51,171.04,2.83,4.12,-3,none,1,0.686893204,0.0115625,16, 1:51PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.51,288.95,4.78,8.42,-3,none,1,0.567695962,0.011597222,16, 1:53PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.49,244.4,4.04,10.27,0,none,1,0.393378773,0.01162037,16, 1:54PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.49,204.61,3.38,2.41,0,none,1,1.402489627,0.011631944,16, 1:55PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.49,129.19,2.14,2.17,2,none,1,0.986175115,0.011643519,16, 1:56PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberBLACK,0,Male,1,Russia,60.6,1800,29.7,31.35,-19,none,1,57.41626794,0.011655093,16, 1:57PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.6,700,11.74,33.35,-16,snow,0,0.352023988,0.011655093,16, 1:57PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.81,167.4,2.8,4.81,-5,none,1,0.582120582,0.011701389,16, 1:57PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.81,172.6,2.89,5.66,-6,none,1,0.510600707,0.011736111,16, 1:57PM,13,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.47,181.32,3.05,2.43,-3,none,1,1.255144033,0.011828704,17, 10:05PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.47,109.36,1.84,2.41,-3,none,1,0.763485477,0.011851852,17, 10:06PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.47,162.33,2.73,4.89,-3,none,1,0.558282209,0.011851852,17, 10:06PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.47,192.49,3.24,6.08,-3,none,1,0.532894737,0.011886574,17, 10:08PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.47,227.31,3.82,7.4,-3,none,1,0.516216216,0.011921296,17, 10:10PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.6,254.43,4.27,10.77,0,snow,0,0.396471681,0.011967593,17, 10:11PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.6,315.79,5.3,13.89,0,none,1,0.381569474,0.012094907,17, 10:12PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.82,388.65,6.5,10.12,-4,none,1,0.64229249,0.012106481,17, 10:12PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.7,700,11.73,34.08,1,none,1,0.344190141,0.012141204,17, 10:13PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.6,375.55,6.3,11.6,-9,none,1,0.543103448,0.012141204,17, 10:13PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.6,455.78,7.65,12.83,-7,none,1,0.596258769,0.012152778,17, 10:14PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,60.31,700,11.61,33.74,1,none,1,0.344101956,0.012152778,17, 10:19PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Female,0,Russia,59.01,357.41,6.06,11.62,-2,none,1,0.52151463,0.012164352,17, 10:22PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.01,382.65,6.48,13.23,-2,none,1,0.489795918,0.012199074,17, 10:29PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59.21,364.75,6.16,13.62,-9,none,1,0.452276065,0.012210648,17, 10:29PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59,207.77,3.52,6.55,-10,none,1,0.53740458,0.012233796,17, 10:29PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,59,234.06,3.97,7.29,-11,none,1,0.544581619,0.012256944,17, 10:33PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.07,700,12.26,34.07,3,none,1,0.359847373,0.012291667,17, 10:36PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,58.27,203,3.48,6.69,-2,none,1,0.520179372,0.012314815,17, 10:36PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,58.27,259,4.44,7.72,-3,none,1,0.575129534,0.012314815,17, 10:38PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.22,244,4.26,7.11,5,none,1,0.599156118,0.012326389,17, 10:39PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.22,205,3.58,7.35,3,none,1,0.48707483,0.012337963,17, 10:40PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.22,434,7.58,21.16,3,none,1,0.358223062,0.012349537,17, 10:40PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.22,391,6.83,23.06,2,none,1,0.296183868,0.012361111,17, 10:41PM,22,Saint Petersburg,1
Completed,Uber,stantyan,uberX,1,Male,1,Russia,57.39,305.1,5.32,9.46,3,none,1,0.562367865,0.012372685,17, 10:44PM,22,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,56.26,234,4.16,5.06,5,none,1,46.24505929,0.012372685,17, 10:48PM,22,Saint Petersburg,1
Completed,Gett,stantyan,EconomyFix,0,Male,1,Russia,56.26,226,4.02,7.31,5,none,1,30.91655267,0.012418981,17, 10:53PM,22,Saint Petersburg,1
